visit_id,timestamp,page_url,session_duration_sec,device_type,browser,traffic_source,country,bounce,conversion,page_views
VISIT000767,2024-07-23 15:00:00,/product/sports,3058,Mobile,Chrome,Paid Ads,USA,False,False,17
VISIT000604,2024-07-23 17:00:00,/about,2774,Desktop,Chrome,Organic Search,Germany,False,False,6
VISIT001550,2024-07-23 18:00:00,/about,1586,Desktop,Chrome,Organic Search,France,False,False,7
VISIT000734,2024-07-23 21:00:00,/blog,1200,Desktop,Safari,Organic Search,USA,False,False,5
VISIT000570,2024-07-24 02:00:00,/cart,2997,Desktop,Edge,Organic Search,Australia,False,False,15
VISIT000516,2024-07-24 11:00:00,/product/electronics,2327,Desktop,Edge,Social Media,Japan,False,False,18
VISIT001650,2024-07-24 14:00:00,/home,94,Desktop,Opera,Social Media,UK,True,False,16
VISIT000072,2024-07-24 22:00:00,/products,1834,Desktop,Chrome,Paid Ads,UK,False,False,15
VISIT000615,2024-07-24 23:00:00,/about,3239,Mobile,Safari,Organic Search,USA,False,False,17
VISIT000500,2024-07-25 05:00:00,/product/sports,3007,Mobile,Safari,Organic Search,Japan,False,False,13
VISIT001956,2024-07-25 09:00:00,/home,633,Desktop,Chrome,Social Media,Germany,False,False,5
VISIT001080,2024-07-25 15:00:00,/product/electronics,1372,Mobile,Chrome,Direct,Germany,True,False,19
VISIT001884,2024-07-25 15:00:00,/about,219,Desktop,Chrome,Email,Canada,False,False,11
VISIT000599,2024-07-25 16:00:00,/home,2597,Desktop,Chrome,Direct,UK,True,False,18
VISIT001036,2024-07-25 16:00:00,/checkout,3062,Tablet,Chrome,Direct,Canada,True,False,4
VISIT001940,2024-07-25 17:00:00,/blog,3568,Mobile,Firefox,Direct,Canada,False,False,15
VISIT001483,2024-07-25 19:00:00,/products,1891,Mobile,Chrome,Paid Ads,UK,False,False,19
VISIT000806,2024-07-25 23:00:00,/product/electronics,2491,Desktop,Edge,Organic Search,Australia,False,False,4
VISIT000564,2024-07-26 00:00:00,/cart,2705,Mobile,Chrome,Organic Search,Canada,True,False,15
VISIT000257,2024-07-26 00:00:00,/cart,1435,Desktop,Edge,Organic Search,Canada,True,False,12
VISIT000385,2024-07-26 01:00:00,/about,3101,Mobile,Safari,Paid Ads,Germany,False,False,13
VISIT001994,2024-07-26 12:00:00,/home,1790,Desktop,Chrome,Paid Ads,Canada,False,False,12
VISIT001563,2024-07-26 16:00:00,/about,2794,Desktop,Chrome,Organic Search,UK,True,False,7
VISIT000742,2024-07-26 21:00:00,/product/electronics,2066,Desktop,Chrome,Email,USA,False,False,8
VISIT002000,2024-07-27 17:00:00,/about,1105,Desktop,Safari,Organic Search,Germany,False,False,14
VISIT000682,2024-07-27 20:00:00,/product/sports,2615,Mobile,Chrome,Paid Ads,Japan,True,False,2
VISIT001937,2024-07-27 21:00:00,/about,791,Mobile,Chrome,Direct,France,False,True,19
VISIT001066,2024-07-28 00:00:00,/about,2734,Mobile,Opera,Email,Australia,True,False,15
VISIT001942,2024-07-28 00:00:00,/home,2396,Mobile,Chrome,Paid Ads,UK,False,False,15
VISIT001874,2024-07-28 01:00:00,/product/sports,2350,Tablet,Chrome,Organic Search,Germany,False,False,17
VISIT000953,2024-07-28 03:00:00,/home,2370,Mobile,Chrome,Social Media,Australia,True,False,6
VISIT001449,2024-07-28 06:00:00,/product/electronics,1870,Desktop,Firefox,Paid Ads,Germany,False,False,15
VISIT000961,2024-07-28 06:00:00,/product/sports,2188,Mobile,Chrome,Organic Search,Australia,True,False,1
VISIT001221,2024-07-28 07:00:00,/checkout,578,Mobile,Edge,Paid Ads,Canada,False,False,10
VISIT000157,2024-07-28 11:00:00,/product/sports,1196,Mobile,Chrome,Organic Search,Australia,True,False,4
VISIT001056,2024-07-28 11:00:00,/products,3227,Desktop,Chrome,Direct,Australia,False,False,7
VISIT000903,2024-07-28 12:00:00,/contact,262,Desktop,Edge,Social Media,USA,False,False,6
VISIT000747,2024-07-28 13:00:00,/blog,3133,Mobile,Safari,Organic Search,USA,False,False,3
VISIT000722,2024-07-28 14:00:00,/cart,280,Tablet,Firefox,Organic Search,Australia,False,False,5
VISIT000434,2024-07-28 14:00:00,/checkout,859,Desktop,Firefox,Organic Search,Germany,False,False,7
VISIT000603,2024-07-28 20:00:00,/about,991,Mobile,Firefox,Organic Search,Germany,True,False,13
VISIT000772,2024-07-28 23:00:00,/contact,2663,Desktop,Chrome,Organic Search,Japan,False,False,3
VISIT000109,2024-07-29 03:00:00,/product/electronics,1905,Desktop,Chrome,Email,UK,False,False,13
VISIT001713,2024-07-29 06:00:00,/home,3037,Mobile,Firefox,Direct,Canada,True,False,8
VISIT000030,2024-07-29 07:00:00,/product/clothing,225,Desktop,Opera,Organic Search,Japan,False,False,6
VISIT001742,2024-07-29 08:00:00,/cart,213,Desktop,Firefox,Social Media,UK,True,False,14
VISIT000347,2024-07-29 09:00:00,/contact,2411,Mobile,Firefox,Organic Search,Canada,False,True,18
VISIT001501,2024-07-29 13:00:00,/cart,222,Mobile,Chrome,Paid Ads,Australia,False,False,18
VISIT000309,2024-07-29 13:00:00,/about,1880,Desktop,Chrome,Paid Ads,France,True,False,16
VISIT001984,2024-07-29 14:00:00,/product/clothing,3167,Mobile,Chrome,Organic Search,Australia,False,False,19
VISIT001938,2024-07-29 14:00:00,/cart,2161,Tablet,Chrome,Direct,France,False,False,11
VISIT001239,2024-07-29 20:00:00,/products,499,Mobile,Safari,Organic Search,USA,False,False,1
VISIT001802,2024-07-29 22:00:00,/product/clothing,3573,Desktop,Safari,Direct,France,True,False,19
VISIT001121,2024-07-29 23:00:00,/cart,2265,Mobile,Firefox,Organic Search,Australia,False,False,14
VISIT000144,2024-07-30 00:00:00,/blog,320,Mobile,Chrome,Organic Search,USA,False,False,5
VISIT000242,2024-07-30 01:00:00,/contact,390,Desktop,Chrome,Organic Search,UK,False,False,13
VISIT001362,2024-07-30 03:00:00,/home,2421,Mobile,Chrome,Organic Search,UK,False,False,18
VISIT000893,2024-07-30 03:00:00,/home,1875,Desktop,Safari,Organic Search,UK,True,False,8
VISIT000340,2024-07-30 11:00:00,/checkout,3219,Desktop,Chrome,Organic Search,Germany,True,False,8
VISIT001431,2024-07-30 12:00:00,/cart,1997,Desktop,Chrome,Social Media,Canada,True,False,7
VISIT001434,2024-07-30 16:00:00,/about,3029,Desktop,Edge,Direct,Canada,False,False,15
VISIT000059,2024-07-30 19:00:00,/product/clothing,311,Desktop,Firefox,Direct,UK,False,False,4
VISIT000910,2024-07-30 20:00:00,/products,1787,Mobile,Opera,Social Media,Japan,True,False,2
VISIT001760,2024-07-30 23:00:00,/cart,689,Tablet,Chrome,Direct,Australia,True,False,16
VISIT000158,2024-07-31 00:00:00,/checkout,1844,Mobile,Safari,Organic Search,Germany,False,False,1
VISIT001243,2024-07-31 13:00:00,/blog,325,Mobile,Firefox,Direct,Australia,False,False,8
VISIT001783,2024-07-31 15:00:00,/checkout,2607,Mobile,Chrome,Organic Search,Canada,True,False,5
VISIT001744,2024-07-31 17:00:00,/home,1842,Mobile,Firefox,Social Media,UK,False,False,4
VISIT000575,2024-07-31 17:00:00,/about,861,Mobile,Chrome,Organic Search,USA,False,False,15
VISIT001476,2024-07-31 23:00:00,/home,2342,Desktop,Safari,Organic Search,USA,True,False,5
VISIT001851,2024-08-01 09:00:00,/about,2317,Mobile,Firefox,Organic Search,Germany,False,False,17
VISIT001365,2024-08-01 09:00:00,/contact,2695,Mobile,Chrome,Social Media,USA,True,False,2
VISIT001523,2024-08-01 10:00:00,/product/clothing,2948,Mobile,Chrome,Organic Search,France,True,False,19
VISIT001217,2024-08-01 10:00:00,/products,2414,Desktop,Edge,Social Media,Canada,False,False,18
VISIT000108,2024-08-01 11:00:00,/blog,523,Mobile,Safari,Paid Ads,Canada,False,False,9
VISIT001875,2024-08-01 12:00:00,/product/electronics,1240,Desktop,Opera,Organic Search,Japan,False,False,4
VISIT001857,2024-08-01 14:00:00,/product/clothing,1924,Desktop,Safari,Direct,Canada,False,False,19
VISIT001132,2024-08-01 20:00:00,/product/sports,2943,Tablet,Chrome,Social Media,USA,True,False,13
VISIT000393,2024-08-01 21:00:00,/contact,899,Mobile,Chrome,Organic Search,UK,False,False,6
VISIT000191,2024-08-01 23:00:00,/product/sports,385,Desktop,Edge,Organic Search,Australia,True,False,5
VISIT001316,2024-08-02 18:00:00,/product/electronics,26,Mobile,Opera,Organic Search,France,False,False,17
VISIT000195,2024-08-02 20:00:00,/cart,2148,Desktop,Chrome,Organic Search,Canada,False,False,18
VISIT000542,2024-08-02 21:00:00,/blog,1169,Desktop,Chrome,Direct,Australia,True,False,13
VISIT001019,2024-08-02 23:00:00,/checkout,158,Desktop,Safari,Email,Germany,False,False,3
VISIT000230,2024-08-03 02:00:00,/products,496,Desktop,Safari,Organic Search,Japan,True,False,15
VISIT000999,2024-08-03 06:00:00,/about,1571,Desktop,Chrome,Direct,Australia,True,False,13
VISIT001155,2024-08-03 09:00:00,/about,1921,Desktop,Chrome,Paid Ads,Canada,False,False,12
VISIT001065,2024-08-03 11:00:00,/product/clothing,818,Tablet,Edge,Organic Search,Germany,False,False,9
VISIT000399,2024-08-03 14:00:00,/cart,3541,Tablet,Firefox,Social Media,UK,False,False,12
VISIT001059,2024-08-03 14:00:00,/about,1222,Mobile,Chrome,Direct,USA,False,False,2
VISIT001654,2024-08-03 18:00:00,/checkout,1105,Desktop,Firefox,Organic Search,Japan,False,False,18
VISIT001334,2024-08-04 00:00:00,/home,2979,Desktop,Chrome,Organic Search,Australia,True,False,14
VISIT001559,2024-08-04 03:00:00,/product/electronics,608,Mobile,Chrome,Social Media,France,True,False,7
VISIT000475,2024-08-04 06:00:00,/contact,1571,Mobile,Firefox,Paid Ads,USA,True,False,19
VISIT000848,2024-08-04 06:00:00,/home,2403,Mobile,Chrome,Organic Search,USA,True,False,14
VISIT000063,2024-08-04 07:00:00,/product/clothing,2836,Desktop,Chrome,Direct,UK,False,False,9
VISIT001652,2024-08-04 08:00:00,/blog,2441,Tablet,Chrome,Organic Search,Australia,True,False,5
VISIT000275,2024-08-04 10:00:00,/product/clothing,450,Desktop,Chrome,Email,Australia,False,True,2
VISIT001157,2024-08-05 00:00:00,/product/electronics,1190,Desktop,Chrome,Organic Search,Germany,True,False,10
VISIT000729,2024-08-05 01:00:00,/checkout,1966,Mobile,Chrome,Organic Search,UK,False,False,3
VISIT001926,2024-08-05 09:00:00,/contact,1398,Desktop,Safari,Direct,France,True,False,9
VISIT001237,2024-08-05 09:00:00,/product/sports,266,Mobile,Chrome,Social Media,USA,False,False,4
VISIT000555,2024-08-05 15:00:00,/cart,2974,Desktop,Firefox,Direct,Japan,True,False,8
VISIT001425,2024-08-05 18:00:00,/products,835,Desktop,Safari,Organic Search,Japan,False,False,8
VISIT001325,2024-08-05 22:00:00,/home,889,Desktop,Safari,Paid Ads,France,True,False,6
VISIT001532,2024-08-05 23:00:00,/blog,1340,Desktop,Chrome,Organic Search,France,False,False,13
VISIT001492,2024-08-06 02:00:00,/products,1504,Desktop,Safari,Organic Search,Japan,True,False,5
VISIT001162,2024-08-06 07:00:00,/product/sports,2015,Desktop,Firefox,Email,Canada,True,False,13
VISIT001161,2024-08-06 09:00:00,/about,1911,Tablet,Chrome,Organic Search,UK,True,False,14
VISIT000756,2024-08-06 13:00:00,/cart,1972,Desktop,Firefox,Organic Search,Japan,True,False,14
VISIT001062,2024-08-06 15:00:00,/product/sports,2956,Mobile,Chrome,Direct,Germany,False,True,10
VISIT000366,2024-08-06 17:00:00,/product/clothing,1843,Mobile,Safari,Organic Search,USA,True,False,2
VISIT001453,2024-08-06 18:00:00,/checkout,1982,Desktop,Chrome,Direct,USA,True,False,13
VISIT000240,2024-08-06 22:00:00,/products,3409,Mobile,Opera,Direct,UK,False,False,4
VISIT001471,2024-08-07 01:00:00,/products,1604,Mobile,Chrome,Email,Canada,False,False,8
VISIT001631,2024-08-07 05:00:00,/product/clothing,396,Mobile,Edge,Direct,UK,False,True,11
VISIT000156,2024-08-07 05:00:00,/product/clothing,956,Desktop,Safari,Organic Search,Germany,False,False,16
VISIT000509,2024-08-07 15:00:00,/blog,2496,Mobile,Safari,Organic Search,USA,True,False,7
VISIT001380,2024-08-08 00:00:00,/home,2623,Tablet,Safari,Paid Ads,Australia,False,False,19
VISIT001369,2024-08-08 00:00:00,/product/clothing,2394,Mobile,Firefox,Paid Ads,Germany,False,False,10
VISIT001081,2024-08-08 00:00:00,/product/electronics,807,Desktop,Chrome,Direct,Germany,False,False,3
VISIT000320,2024-08-08 01:00:00,/products,828,Desktop,Firefox,Organic Search,France,False,False,11
VISIT000384,2024-08-08 08:00:00,/checkout,1946,Desktop,Edge,Direct,Canada,False,False,3
VISIT000303,2024-08-08 11:00:00,/product/electronics,3430,Desktop,Chrome,Direct,Japan,False,False,19
VISIT001210,2024-08-08 11:00:00,/contact,2296,Desktop,Chrome,Email,Japan,True,False,7
VISIT000207,2024-08-08 16:00:00,/checkout,566,Desktop,Chrome,Email,Germany,True,False,4
VISIT000036,2024-08-08 21:00:00,/cart,1219,Desktop,Safari,Paid Ads,Australia,False,False,1
VISIT000532,2024-08-08 22:00:00,/cart,1859,Desktop,Chrome,Paid Ads,UK,False,False,14
VISIT000066,2024-08-09 01:00:00,/cart,3067,Desktop,Firefox,Paid Ads,USA,False,False,4
VISIT000280,2024-08-09 03:00:00,/home,2377,Desktop,Chrome,Organic Search,Canada,True,False,19
VISIT000470,2024-08-09 08:00:00,/products,577,Desktop,Chrome,Direct,Australia,False,False,5
VISIT001226,2024-08-09 08:00:00,/home,3512,Mobile,Edge,Organic Search,Japan,False,False,3
VISIT001041,2024-08-09 13:00:00,/home,2387,Desktop,Chrome,Direct,USA,False,False,14
VISIT000620,2024-08-09 14:00:00,/product/sports,3384,Desktop,Chrome,Organic Search,UK,False,False,9
VISIT001818,2024-08-09 15:00:00,/cart,3104,Desktop,Edge,Organic Search,USA,True,True,6
VISIT000149,2024-08-09 15:00:00,/products,715,Desktop,Safari,Organic Search,Australia,True,False,5
VISIT001959,2024-08-09 17:00:00,/products,3360,Mobile,Edge,Organic Search,USA,False,False,1
VISIT001040,2024-08-09 19:00:00,/blog,717,Mobile,Safari,Social Media,Australia,False,False,16
VISIT000674,2024-08-10 09:00:00,/checkout,3169,Desktop,Chrome,Organic Search,Australia,True,False,11
VISIT000180,2024-08-10 09:00:00,/product/electronics,1449,Desktop,Chrome,Organic Search,USA,True,False,5
VISIT001709,2024-08-10 15:00:00,/product/electronics,2399,Mobile,Chrome,Direct,UK,True,False,9
VISIT001890,2024-08-10 17:00:00,/blog,1190,Desktop,Chrome,Email,Germany,False,False,8
VISIT001649,2024-08-10 19:00:00,/home,1545,Desktop,Safari,Organic Search,Germany,False,False,15
VISIT001076,2024-08-10 21:00:00,/about,1647,Mobile,Safari,Organic Search,USA,False,False,12
VISIT000488,2024-08-11 00:00:00,/product/sports,982,Desktop,Safari,Organic Search,Japan,True,False,8
VISIT000484,2024-08-11 02:00:00,/checkout,677,Desktop,Opera,Organic Search,Canada,False,False,4
VISIT000413,2024-08-11 04:00:00,/blog,1790,Mobile,Chrome,Direct,UK,True,False,11
VISIT000665,2024-08-11 10:00:00,/product/electronics,2306,Mobile,Chrome,Organic Search,UK,True,False,10
VISIT001806,2024-08-11 11:00:00,/checkout,955,Desktop,Chrome,Organic Search,Canada,True,False,8
VISIT001124,2024-08-11 12:00:00,/product/electronics,133,Mobile,Chrome,Direct,Australia,False,False,14
VISIT000778,2024-08-11 13:00:00,/product/electronics,277,Tablet,Firefox,Direct,Australia,False,False,15
VISIT000336,2024-08-11 17:00:00,/home,2957,Mobile,Opera,Direct,Canada,False,False,17
VISIT001736,2024-08-11 17:00:00,/cart,217,Tablet,Safari,Direct,Germany,False,False,5
VISIT001488,2024-08-11 19:00:00,/cart,1764,Desktop,Safari,Direct,UK,False,True,1
VISIT000748,2024-08-11 23:00:00,/blog,1242,Desktop,Chrome,Direct,Canada,False,False,7
VISIT001905,2024-08-11 23:00:00,/checkout,368,Desktop,Safari,Direct,Australia,False,False,11
VISIT001520,2024-08-12 05:00:00,/blog,2847,Mobile,Edge,Organic Search,Germany,True,False,16
VISIT000761,2024-08-12 05:00:00,/checkout,673,Desktop,Chrome,Email,Australia,True,False,8
VISIT001867,2024-08-12 05:00:00,/home,98,Mobile,Safari,Organic Search,Germany,False,False,2
VISIT001547,2024-08-12 10:00:00,/product/electronics,1597,Mobile,Chrome,Paid Ads,France,False,False,16
VISIT001473,2024-08-12 13:00:00,/product/clothing,522,Tablet,Safari,Organic Search,France,False,False,10
VISIT001439,2024-08-12 16:00:00,/products,1371,Mobile,Opera,Direct,USA,False,False,10
VISIT001458,2024-08-12 21:00:00,/contact,2842,Mobile,Safari,Paid Ads,France,False,False,9
VISIT000707,2024-08-13 00:00:00,/cart,2636,Mobile,Safari,Organic Search,UK,False,False,4
VISIT000445,2024-08-13 01:00:00,/about,3149,Tablet,Chrome,Direct,Canada,False,False,9
VISIT000348,2024-08-13 01:00:00,/product/clothing,752,Tablet,Safari,Social Media,UK,True,False,1
VISIT000613,2024-08-13 01:00:00,/contact,2970,Desktop,Firefox,Email,France,False,False,10
VISIT000576,2024-08-13 03:00:00,/home,2565,Desktop,Safari,Social Media,Australia,True,True,14
VISIT001813,2024-08-13 07:00:00,/products,2283,Tablet,Safari,Direct,Japan,False,False,18
VISIT001810,2024-08-13 09:00:00,/product/clothing,3254,Desktop,Firefox,Email,France,False,False,12
VISIT000264,2024-08-13 12:00:00,/contact,2597,Desktop,Chrome,Organic Search,Japan,False,False,13
VISIT000519,2024-08-13 15:00:00,/products,2521,Tablet,Firefox,Direct,France,False,False,9
VISIT000559,2024-08-13 21:00:00,/about,2348,Mobile,Chrome,Direct,USA,False,False,3
VISIT000110,2024-08-13 22:00:00,/contact,2141,Desktop,Firefox,Organic Search,France,True,False,13
VISIT001098,2024-08-13 23:00:00,/blog,2607,Mobile,Firefox,Paid Ads,Australia,False,False,5
VISIT000432,2024-08-14 04:00:00,/cart,1949,Mobile,Firefox,Direct,UK,False,False,4
VISIT001812,2024-08-14 07:00:00,/cart,3137,Desktop,Chrome,Organic Search,USA,True,False,15
VISIT000137,2024-08-14 10:00:00,/blog,874,Mobile,Chrome,Paid Ads,Canada,True,False,10
VISIT000901,2024-08-14 10:00:00,/contact,3347,Mobile,Chrome,Social Media,Australia,False,False,16
VISIT001139,2024-08-14 11:00:00,/contact,1751,Desktop,Firefox,Social Media,Australia,False,False,17
VISIT001792,2024-08-14 11:00:00,/product/sports,2753,Desktop,Opera,Paid Ads,Canada,True,False,16
VISIT000045,2024-08-14 19:00:00,/home,882,Desktop,Edge,Social Media,Canada,True,False,12
VISIT001538,2024-08-15 01:00:00,/product/electronics,1743,Desktop,Chrome,Direct,UK,False,False,18
VISIT001308,2024-08-15 07:00:00,/product/electronics,3044,Desktop,Chrome,Organic Search,France,True,False,17
VISIT001330,2024-08-15 13:00:00,/product/electronics,1658,Desktop,Firefox,Paid Ads,USA,False,False,19
VISIT001788,2024-08-16 02:00:00,/contact,666,Mobile,Chrome,Email,USA,False,False,8
VISIT000461,2024-08-16 05:00:00,/home,2534,Desktop,Chrome,Social Media,Australia,False,False,9
VISIT000152,2024-08-16 07:00:00,/blog,1783,Desktop,Safari,Social Media,UK,False,False,18
VISIT000786,2024-08-16 13:00:00,/product/sports,3592,Mobile,Chrome,Organic Search,UK,False,False,7
VISIT000008,2024-08-16 18:00:00,/product/sports,712,Desktop,Safari,Organic Search,France,False,False,4
VISIT000194,2024-08-16 19:00:00,/contact,317,Mobile,Chrome,Organic Search,UK,False,False,14
VISIT000314,2024-08-17 00:00:00,/contact,1741,Tablet,Edge,Social Media,USA,True,False,7
VISIT000335,2024-08-17 03:00:00,/product/clothing,1816,Mobile,Chrome,Paid Ads,Australia,True,False,11
VISIT001977,2024-08-17 03:00:00,/product/clothing,2644,Desktop,Chrome,Organic Search,Australia,True,False,12
VISIT001727,2024-08-17 06:00:00,/checkout,2718,Tablet,Chrome,Direct,Japan,False,False,10
VISIT000324,2024-08-17 06:00:00,/blog,1134,Tablet,Firefox,Direct,Germany,False,False,15
VISIT001048,2024-08-17 18:00:00,/checkout,3170,Desktop,Chrome,Organic Search,Japan,False,False,2
VISIT000236,2024-08-17 19:00:00,/products,201,Mobile,Chrome,Organic Search,Germany,True,False,5
VISIT000866,2024-08-17 22:00:00,/product/electronics,1048,Desktop,Chrome,Email,Australia,True,False,2
VISIT001670,2024-08-17 22:00:00,/product/sports,901,Desktop,Firefox,Organic Search,USA,True,False,15
VISIT000774,2024-08-18 01:00:00,/cart,2041,Mobile,Chrome,Organic Search,Japan,False,False,15
VISIT000946,2024-08-18 02:00:00,/blog,39,Desktop,Chrome,Direct,UK,False,False,14
VISIT001535,2024-08-18 05:00:00,/products,1450,Desktop,Chrome,Social Media,Japan,True,False,1
VISIT000526,2024-08-18 11:00:00,/cart,2077,Mobile,Safari,Social Media,USA,False,True,10
VISIT000031,2024-08-18 13:00:00,/contact,3029,Mobile,Chrome,Organic Search,Germany,True,False,15
VISIT000900,2024-08-18 16:00:00,/checkout,114,Mobile,Safari,Direct,UK,True,False,5
VISIT000851,2024-08-19 01:00:00,/product/sports,1225,Mobile,Chrome,Social Media,Japan,False,False,6
VISIT000278,2024-08-19 04:00:00,/product/electronics,1539,Desktop,Chrome,Organic Search,France,True,False,6
VISIT001873,2024-08-19 10:00:00,/product/electronics,2969,Desktop,Chrome,Email,USA,False,False,5
VISIT000619,2024-08-19 14:00:00,/cart,772,Mobile,Chrome,Social Media,Japan,False,False,7
VISIT000371,2024-08-19 23:00:00,/cart,3401,Mobile,Chrome,Organic Search,Japan,True,False,6
VISIT001035,2024-08-19 23:00:00,/product/clothing,3125,Desktop,Chrome,Direct,UK,False,False,13
VISIT000684,2024-08-20 07:00:00,/blog,1899,Desktop,Firefox,Organic Search,Japan,False,False,14
VISIT001312,2024-08-20 14:00:00,/product/electronics,3373,Mobile,Chrome,Paid Ads,Canada,True,False,13
VISIT000839,2024-08-20 15:00:00,/cart,382,Desktop,Edge,Direct,UK,True,False,10
VISIT000161,2024-08-20 23:00:00,/contact,858,Mobile,Chrome,Organic Search,USA,True,False,10
VISIT000080,2024-08-21 00:00:00,/blog,2185,Tablet,Chrome,Social Media,USA,False,False,15
VISIT001444,2024-08-21 04:00:00,/about,681,Desktop,Safari,Organic Search,Germany,False,False,2
VISIT000880,2024-08-21 04:00:00,/products,1799,Desktop,Chrome,Organic Search,Australia,False,False,15
VISIT000016,2024-08-21 06:00:00,/products,2234,Desktop,Chrome,Direct,France,True,False,14
VISIT001894,2024-08-21 11:00:00,/home,992,Desktop,Safari,Organic Search,Japan,False,False,16
VISIT000435,2024-08-21 12:00:00,/contact,2235,Desktop,Chrome,Paid Ads,Japan,False,False,15
VISIT001848,2024-08-21 13:00:00,/checkout,1092,Desktop,Chrome,Paid Ads,France,True,False,11
VISIT000596,2024-08-21 14:00:00,/checkout,3158,Mobile,Chrome,Organic Search,Japan,False,False,8
VISIT000724,2024-08-21 15:00:00,/home,2168,Desktop,Opera,Paid Ads,Canada,False,False,2
VISIT001223,2024-08-21 16:00:00,/checkout,1081,Mobile,Firefox,Organic Search,France,True,False,16
VISIT001723,2024-08-21 17:00:00,/product/clothing,3140,Desktop,Chrome,Organic Search,Australia,False,False,17
VISIT000051,2024-08-21 20:00:00,/blog,2927,Mobile,Chrome,Social Media,Germany,False,False,6
VISIT000198,2024-08-21 22:00:00,/checkout,119,Mobile,Chrome,Social Media,Australia,False,False,17
VISIT001750,2024-08-21 22:00:00,/product/electronics,2396,Desktop,Safari,Organic Search,Australia,True,False,18
VISIT000581,2024-08-22 00:00:00,/products,3154,Desktop,Chrome,Paid Ads,Australia,False,False,7
VISIT000255,2024-08-22 02:00:00,/about,2701,Desktop,Safari,Organic Search,Japan,False,False,15
VISIT000980,2024-08-22 03:00:00,/blog,421,Mobile,Chrome,Social Media,France,True,False,12
VISIT001361,2024-08-22 03:00:00,/about,1035,Desktop,Opera,Direct,Germany,False,False,3
VISIT000210,2024-08-22 04:00:00,/product/clothing,114,Tablet,Firefox,Direct,UK,True,False,2
VISIT000934,2024-08-22 06:00:00,/products,2730,Desktop,Chrome,Direct,Japan,True,False,19
VISIT001876,2024-08-22 07:00:00,/blog,2390,Tablet,Chrome,Direct,Germany,True,False,1
VISIT001947,2024-08-22 14:00:00,/about,2664,Desktop,Chrome,Organic Search,Japan,False,False,18
VISIT001986,2024-08-22 18:00:00,/product/sports,1876,Desktop,Firefox,Paid Ads,Japan,False,False,12
VISIT000667,2024-08-22 18:00:00,/product/electronics,949,Desktop,Chrome,Organic Search,UK,False,False,10
VISIT001187,2024-08-22 18:00:00,/cart,2916,Mobile,Chrome,Direct,Japan,False,False,18
VISIT001951,2024-08-22 21:00:00,/product/electronics,1110,Mobile,Firefox,Social Media,Australia,False,False,11
VISIT001351,2024-08-22 23:00:00,/blog,1199,Mobile,Firefox,Direct,Germany,True,False,19
VISIT001898,2024-08-23 00:00:00,/product/electronics,3536,Tablet,Firefox,Social Media,UK,True,False,14
VISIT000943,2024-08-23 06:00:00,/about,2811,Mobile,Opera,Social Media,Japan,True,False,8
VISIT001387,2024-08-23 06:00:00,/product/sports,2299,Tablet,Safari,Organic Search,USA,False,True,1
VISIT001626,2024-08-23 09:00:00,/contact,700,Desktop,Chrome,Organic Search,Canada,False,False,5
VISIT001593,2024-08-23 10:00:00,/product/clothing,1515,Mobile,Chrome,Organic Search,Germany,True,False,2
VISIT001013,2024-08-23 16:00:00,/product/sports,1286,Desktop,Firefox,Organic Search,Germany,False,False,7
VISIT000020,2024-08-23 17:00:00,/product/sports,457,Mobile,Chrome,Paid Ads,Canada,False,False,19
VISIT001349,2024-08-23 18:00:00,/product/sports,1355,Tablet,Firefox,Paid Ads,Germany,False,False,10
VISIT000044,2024-08-24 12:00:00,/product/sports,1055,Mobile,Firefox,Social Media,USA,True,False,16
VISIT000350,2024-08-24 16:00:00,/about,1299,Desktop,Safari,Social Media,France,True,False,4
VISIT001765,2024-08-24 19:00:00,/blog,1578,Tablet,Chrome,Organic Search,UK,True,False,7
VISIT001222,2024-08-24 20:00:00,/product/sports,3514,Desktop,Chrome,Organic Search,UK,False,False,18
VISIT000828,2024-08-24 22:00:00,/contact,3499,Tablet,Edge,Social Media,Germany,False,False,15
VISIT001786,2024-08-25 06:00:00,/product/sports,2201,Desktop,Firefox,Direct,Germany,True,False,15
VISIT000042,2024-08-25 14:00:00,/product/electronics,2447,Desktop,Chrome,Organic Search,Canada,True,True,13
VISIT001801,2024-08-25 17:00:00,/cart,1473,Mobile,Safari,Organic Search,UK,False,False,6
VISIT000638,2024-08-25 19:00:00,/product/clothing,2120,Desktop,Chrome,Organic Search,France,False,False,17
VISIT001274,2024-08-25 21:00:00,/about,801,Desktop,Opera,Social Media,USA,False,False,12
VISIT000723,2024-08-25 22:00:00,/checkout,1516,Tablet,Firefox,Social Media,Germany,False,False,8
VISIT001400,2024-08-25 22:00:00,/product/sports,56,Desktop,Firefox,Email,Japan,False,False,12
VISIT001149,2024-08-26 02:00:00,/blog,100,Mobile,Chrome,Organic Search,France,False,True,17
VISIT000626,2024-08-26 03:00:00,/product/electronics,52,Mobile,Chrome,Social Media,Germany,True,False,12
VISIT001700,2024-08-26 04:00:00,/product/electronics,2640,Desktop,Edge,Email,USA,False,False,2
VISIT001666,2024-08-26 04:00:00,/home,2547,Desktop,Safari,Organic Search,USA,False,False,9
VISIT000939,2024-08-26 08:00:00,/products,1019,Mobile,Firefox,Social Media,USA,False,False,12
VISIT000770,2024-08-26 09:00:00,/blog,1735,Tablet,Safari,Organic Search,Germany,True,False,9
